indicator,data.1992,data.1982,data.2020,data.2021,data.2002,data.1993,data.2008,data.1981,data.1988,data.2001,data.2019,data.2000,data.2016,data.1994,data.2004,data.1983,data.2017,data.1990,data.1991,data.1998,data.2015,data.1984,data.2003,data.1999,data.2007,data.1996,data.2014,data.1985,data.2013,data.2005,data.1987,data.1989,data.2018,data.1995,data.1986,data.2006,data.1997,data.2011,data.2010,data.2009,data.2012,note,REF_AREA
EXP.TOT.CONSTLCU.FTE,49.9606712098669,12.1581211061036,93.8555388969144,74.4099392985948,62.5976039909753,51.8816936946782,81.089028254365,14.4614980996528,50.6885517995757,66.1225604865081,86.3203979627737,64.8999562339949,93.1921909834227,50.6899599283522,87.0659510436307,12.2943827891608,99.921497945879,55.5931251098889,43.0919935522377,64.7994870020004,101.650474703967,16.1781412799268,83.3178353029987,62.5345370584577,65.9424106295149,52.3460144480169,97.6658195085985,29.6753071570226,108.233709801631,85.6686777659858,54.5899745599642,53.0972368675008,93.2692067488403,53.7926506291198,44.9493609439638,63.4686156216333,57.0575033823421,95.0197904946567,96.6319065836277,104.522798482342,107.526536857873,,GHA
EXP.TOT.PPP.FTE,71.6609594722298,17.4389695483292,134.621449357305,106.729703890659,89.7867113076345,74.4163731025037,116.309837851636,20.7428123788353,72.7049931126233,94.8427235358662,123.813439456262,93.0890842898702,133.669977994059,72.7070128584903,124.882821588605,17.6344161408331,143.322142022983,79.739855149255,61.8088894473185,92.9449765069319,145.802095362068,23.2050750824956,119.506721474609,89.6962514161691,94.5843260546416,75.0823703735842,140.086715493237,42.564700033201,155.2447415897,122.878646278383,78.3009887537111,76.1598843071167,133.780445357901,77.1573492366503,64.4729995595388,91.0360445862494,81.8402823351404,136.291390623923,138.603725164646,149.922005541188,154.230409907693,,GHA
EXP.TOT.USD.FTE,33.0460503422079,8.04188319350706,62.0799278347153,49.217805535334,41.4046393431725,34.3166939145274,53.6356306871482,9.56543182171039,33.5275006115525,43.7361910814619,57.0958745661102,42.9275101590733,61.641162141365,33.5284320060537,57.5890141506305,8.13201229563832,66.0922035558283,36.771587862479,28.5028233966582,42.8610556616069,67.23582015674,10.7008904851187,55.109855675496,41.3629242705676,43.6170325293613,34.6238148282018,64.6002047217638,19.6284731666651,71.5902436099027,56.6647999245863,36.1080626781521,35.1207043473234,61.6921035478654,35.5806797163209,29.7313628626939,41.9807623915291,37.7401881022205,62.8500119024088,63.9163320326935,69.1356936748633,71.1224902324127,,GHA
EXP.TOT.ARI.AGGDP,0.519452463188222,0.148756152666828,0.531583898782287,0.384687609306209,0.547648644443821,0.623804820979021,0.59473801722939,0.177894067906518,0.564879088451288,0.602916890850265,0.534836783605951,0.61492112923205,0.586917387690501,0.576583294865277,0.635007317650917,0.151311288400484,0.620147473023801,0.631185663589222,0.457938558808089,0.650994572162466,0.690319298193351,0.222293480545214,0.666406203428841,0.605761897265949,0.568786491992342,0.530394216662893,0.691120798231061,0.425592839100537,0.757378985764282,0.597873428814752,0.63005539366324,0.570507069429114,0.587897509421895,0.572732887225548,0.575811566797642,0.550297665680146,0.604059604158416,0.671292243276314,0.657092825291273,0.693788270078328,0.743190889133635,,GHA
EXP.SALARIES.TOT.SHRE,,,,,,,,,,,,,63.7713222045166,,,,,,,,62.6870980156209,,,,,,74.178653222719,,81.5406799381869,,,,,,,,,79.4084953171553,76.1279997087595,81.4656176977383,75.7415927550421,Shares are based on data for CSIR only.,GHA
EXP.OPERAT.TOT.SHRE,,,,,,,,,,,,,32.5885871458939,,,,,,,,34.9547694372609,,,,,,22.8804764107691,,16.832323045968,,,,,,,,,20.1538179331356,23.2977259789102,17.4374829840846,21.8977363124716,Shares are based on data for CSIR only.,GHA
EXP.CAP.TOT.SHRE,,,,,,,,,,,,,3.6400906495895,,,,,,,,2.35813254711817,,,,,,2.94087036651189,,1.62699701584507,,,,,,,,,0.437686749709098,0.574274312330294,1.09689931817711,2.36067093248636,Shares are based on data for CSIR only.,GHA
EXP.TOT.CONSTLCU.FTE,,,,,31847.8815569326,,51365.1968224978,,,24085.4884834587,,35851.1601316526,35814.4490638544,,43203.9320022484,,,,,52215.4012834592,36043.5764797487,,43433.9347948797,21887.3588287935,45901.9639636113,18460.841078387,47158.2728690317,,41949.7277807805,22029.8825668097,,,,,,32197.372901162,18791.6214041198,50211.5487512412,59562.9921691382,51805.5704025964,46207.3866134012,,TZA
EXP.TOT.PPP.FTE,,,,,60.9548389556644,,98.3097508273614,,,46.0981076261932,,68.6168619502081,68.5465992791563,,82.6896041025773,,,,,99.9369886046887,68.9851347186705,,83.1298149580193,41.8910259443468,87.8534673067316,35.3328868329155,90.2579634070946,,80.2891362347091,42.1638074002376,,,,,,61.6237433713576,35.9659795379577,96.1017410961881,113.999814678318,99.1525981171333,88.4380270174953,,TZA
EXP.TOT.USD.FTE,,,,,20.4489528177423,,32.9806704543167,,,15.4648596237105,,23.019386098976,22.9958145816067,,27.7404688746907,,,,,33.526571470576,23.1429331806413,,27.8881495374079,14.0534800468563,29.4728267453404,11.8533745333401,30.2794801324904,,26.9351668673104,14.1449919795697,,,,,,20.6733549336439,12.0657626402807,32.2399337451817,38.2443276289167,33.2634264217904,29.6689331439358,,TZA
EXP.TOT.ARI.AGGDP,,,,,0.360345887886493,,0.408974621384098,,,0.288338338442715,,0.445448980740078,0.171951964112143,,0.414867104826987,,,,,0.709905249912103,0.182592565603166,,0.459432609809565,0.278317874417595,0.41405865225905,0.192726001477439,0.257145901460442,,0.226040852763965,0.2114802956012,,,,,,0.291009979350208,0.195778325131266,0.324191601352435,0.407299986332885,0.372662150396028,0.267973171096989,,TZA
EXP.SALARIES.TOT.SHRE,,,,,,,,,,,,,56.07435663973,,,,,,,,50.2269839991478,,,,,,31.1996576955185,,44.5618412690163,,,,,,,,,42.9490564442942,28.9400373259311,39.2000510722695,42.8725595290301,Shares are based on data for TARI and TALIRI only.,TZA
EXP.OPERAT.TOT.SHRE,,,,,,,,,,,,,18.120758972539,,,,,,,,19.7427856986032,,,,,,29.2474581016943,,29.4359342670068,,,,,,,,,50.6416992406568,48.8014843413617,42.0220505962431,32.5710976155722,Shares are based on data for TARI and TALIRI only.,TZA
EXP.CAP.TOT.SHRE,,,,,,,,,,,,,25.804884387731,,,,,,,,30.030230302249,,,,,,39.5528842027872,,26.0022244639769,,,,,,,,,6.409244315049,22.2584783327072,18.7778983314875,24.5563428553977,Shares are based on data for TARI and TALIRI only.,TZA
EXP.TOT.CONSTLCU.FTE,104.595507632824,,38.466700702451,40.4224755533988,70.435071505708,96.3904081368987,41.1629263890455,,,77.9422388406575,34.6163008292518,67.0975930862024,45.7141613042217,91.6527748241922,66.3923836976841,,37.1979063185415,,100.067348021426,62.1368203638163,46.0773489832303,,99.4199949849428,62.9524947789188,47.6631010889298,50.4995773154193,53.5598664586373,,49.6275026863196,61.6277032677927,,,40.1410057647596,99.7828032885374,,59.2851874058547,126.06673841996,52.1999906047813,32.1626111693434,35.5784450386379,70.0403703285818,Includes estimates for expatriate salaries for 2000–2001.,GMB
EXP.TOT.PPP.FTE,10.3131335662541,,3.79282276242809,3.9856624715115,6.94490917083194,9.50410946052538,4.05867104080948,,,7.68511705529807,3.41317272702514,6.6158332717438,4.50742352199999,9.03697806790959,6.54629951469663,,3.66771943585591,,9.86665631365923,6.1267002981041,4.54323388449073,,9.80282720205715,6.20712592421281,4.69958929247304,4.97926629623099,5.28101128891422,,4.89327960011763,6.07650127205619,,,3.9579095059129,9.83860015807217,,5.84552883823003,12.430200311768,5.14692731502527,3.17123853916686,3.50804029797503,6.90599157245143,Includes estimates for expatriate salaries for 2000–2001.,GMB
EXP.TOT.USD.FTE,3.55024137991694,,1.3056590638876,1.37204310812409,2.39074804565027,3.27173913430396,1.3971759198098,,,2.64556067309178,1.17496655836388,2.27746541757505,1.55165657477543,3.11093163682817,2.25352879152594,,1.26259290907553,,3.39654396029459,2.1090839928469,1.56398410160592,,3.37457112809986,2.13677008689219,1.61780861922964,1.71408594031482,1.81796004921923,,1.68448547749692,2.09180324511277,,,1.36248929732056,3.38688577795003,,2.01229221319199,4.27903034746828,1.77180235433182,1.09168200091748,1.20762421511144,2.37735086939052,Includes estimates for expatriate salaries for 2000–2001.,GMB
EXP.TOT.ARI.AGGDP,2.43555501071909,,0.320578793372596,0.288358070850317,0.887421002680343,2.19396741404671,0.345454508173697,,,0.901485882128535,0.308184146888995,0.850966443733281,0.44465835163102,1.86366253471044,0.559932884248981,,0.359300898721207,,2.29831725894446,1.13006994392631,0.449751799059605,,1.05713083709576,0.860550025499469,0.537022692745017,1.06702902514118,0.537947833672765,,0.420907785262408,0.522513492534474,,,0.382135749365109,1.81085821468164,,0.63360966529794,2.21424590041106,0.462043640142798,0.202154654837604,0.26265213745314,0.584968640127163,,GMB
EXP.SALARIES.TOT.SHRE,,,,,,,,,,,,,37.1574697892936,,,,,,,,38.6639342839007,,,,,,42.0853706190953,,48.3025445501633,,,,,,,,,61.8365044535118,71.3161863935858,73.7374409475015,39.5645253107771,Shares are based on data for NARI only.,GMB
EXP.OPERAT.TOT.SHRE,,,,,,,,,,,,,62.7785293062071,,,,,,,,61.3360657160993,,,,,,57.8008499618137,,51.6385019684567,,,,,,,,,37.5366605624407,21.0280225450504,25.1912968261361,59.9954069236211,Shares are based on data for NARI only.,GMB
EXP.CAP.TOT.SHRE,,,,,,,,,,,,,0.0640009044993583,,,,,,,,0.0,,,,,,0.113779419091049,,0.0589534813799359,,,,,,,,,0.626834984047472,7.65579106136382,1.07126222636237,0.440067765601764,Shares are based on data for NARI only.,GMB
EXP.TOT.CONSTLCU.FTE,,,4444.56666980515,4984.74207147314,2671.67977161387,,1271.24852190556,,,1211.36874665345,3865.44900346421,,2007.31480333024,,2579.36422772143,,2660.82335778999,,,,2131.04640678814,,2587.50349498238,,2578.53358069125,,1749.22131201462,,1437.77990885275,1822.40521285879,,,3305.69876560408,,,2463.7560729419,,1412.59357889013,1586.84175739939,1737.94786485887,1334.11411901027,,MRT
EXP.TOT.PPP.FTE,,,27.980539197074,31.3811854518255,16.8194215826554,,8.00307920636057,,,7.62610918362784,24.3347339326699,,12.6369463455277,,16.2382538589423,,16.7510755918972,,,,13.4158922445713,,16.2894941942887,,16.2330245635996,,11.0121321427558,,9.05146892490724,11.4728575988675,,,20.8108553108415,,,15.5104487101781,,8.89290968952954,9.98988006954883,10.9411607402632,8.39884631587116,,MRT
EXP.TOT.USD.FTE,,,15.8103052800013,17.7318284879077,9.50375501994014,,4.52211176280058,,,4.30910617706703,13.75025583579,,7.14046209483636,,9.17536824132698,,9.46513635820025,,,,7.58060273593494,,9.2043214126283,,9.17241344638232,,6.22236654320407,,5.1145006866127,6.48269784204322,,,11.7591006122122,,,8.76412450133775,,5.0249073482346,5.64474660397838,6.18226440179595,4.74573857631819,,MRT
EXP.TOT.ARI.AGGDP,,,8.80916466442513,9.80888377931388,8.7218319227015,,3.85429571977763,,,3.90619948970789,7.3256048867908,,4.01069733044374,,7.94950007463199,,4.78702170676498,,,,4.54352889050742,,7.91643768249544,,7.84561323511916,,4.30914259366726,,4.2675758203785,5.90745312435557,,,5.45144895451984,,,8.1564864528111,,5.11729378599811,5.19493055294616,5.09428793059224,4.17466142675333,,MRT
EXP.SALARIES.TOT.SHRE,,,,,,,,,,,,,53.8461538461538,,,,,,,,56.0,,,,,,52.1739130434783,,54.5454545454545,,,,,,,,,58.3333333333333,58.9473684210526,60.0,58.3333333333333,Financial data excludes the higher education sector.,MRT
EXP.OPERAT.TOT.SHRE,,,,,,,,,,,,,26.9230769230769,,,,,,,,24.0,,,,,,26.0869565217391,,27.2727272727273,,,,,,,,,26.0416666666667,26.3157894736842,24.4444444444444,26.0416666666667,Financial data excludes the higher education sector.,MRT
EXP.CAP.TOT.SHRE,,,,,,,,,,,,,19.2307692307692,,,,,,,,20.0,,,,,,21.7391304347826,,18.1818181818182,,,,,,,,,15.625,14.7368421052632,15.5555555555556,15.625,Financial data excludes the higher education sector.,MRT
EXP.TOT.CONSTLCU.FTE,,,,,,,,,,,,,26.2965650984362,,,,,,,,29.1914339123153,,,,,,27.6996529696089,,24.6276736150025,,,,,,,,,25.2309945565384,34.7983998420623,33.4401306089735,18.071991107972,,SWZ
EXP.TOT.PPP.FTE,,,,,,,,,,,,,6.74186838011152,,,,,,,,7.48404989499017,,,,,,7.10158964856492,,6.31400083619918,,,,,,,,,6.46867922721998,8.92155422943924,8.57332348675626,4.63326616842966,,SWZ
EXP.TOT.USD.FTE,,,,,,,,,,,,,3.62155165602358,,,,,,,,4.02023174627987,,,,,,3.81478431528425,,3.39171263739403,,,,,,,,,3.47480173845168,4.79242068700776,4.60536043134299,2.48886685693454,,SWZ
EXP.TOT.ARI.AGGDP,,,,,,,,,,,,,0.699058250853505,,,,,,,,0.758795504433513,,,,,,0.737263855511606,,0.648340196532063,,,,,,,,,0.741615485963921,1.00088594116361,1.09606535801739,0.515433718976453,,SWZ
EXP.SALARIES.TOT.SHRE,,,,,,,,,,,,,54.7759510496642,,,,,,,,77.8610980845113,,,,,,57.248403997325,,56.1757432247675,,,,,,,,,82.4328712324647,60.2219228536084,59.4882173370727,84.8286280700483,Shares are based on data for DARSS only.,SWZ
EXP.OPERAT.TOT.SHRE,,,,,,,,,,,,,44.2171417090942,,,,,,,,19.263801259343,,,,,,42.5505794093628,,43.8242567752325,,,,,,,,,17.5671287675353,32.0880585684399,36.8982309022784,15.1713719299517,Shares are based on data for DARSS only.,SWZ
EXP.CAP.TOT.SHRE,,,,,,,,,,,,,1.00690724124163,,,,,,,,2.87510065614576,,,,,,0.201016593312211,,0.0,,,,,,,,,0.0,7.69001857795169,3.61355176064899,0.0,Shares are based on data for DARSS only.,SWZ
EXP.TOT.CONSTLCU.FTE,1079.71465093937,,,,1103.15934913637,1110.25383976905,350.137858435825,,,888.375720654338,,936.189666002383,489.36490861114,785.654641858657,426.156379065783,,,,974.344555560407,1353.69418301165,381.696414055392,,381.88974554924,1168.1570085528,440.437071795675,733.944445659414,305.130198977453,,318.042459114479,747.395710497104,,,,829.771031714168,,669.85546289814,734.013940077894,270.444595302445,509.127278542305,565.653150635465,294.258658699429,Includes estimates for expatriate salaries for 2000–2003.,GAB
EXP.TOT.PPP.FTE,3.31472759218939,,,,3.38670289412359,3.40848300411118,1.07492439730958,,,2.72731643580283,,2.87410540805463,1.50235190734081,2.41196238009259,1.30830151007758,,,,2.9912410467022,4.15584567266094,1.17180926868816,,1.17240279702135,3.58624592607922,1.35214328455584,2.25321190468686,0.936750732131722,,0.976391413969734,2.29450733275996,,,,2.54739984460659,,2.05645851310388,2.25342525278419,0.830265812756712,1.56302244917415,1.73655706569228,0.903375067091137,Includes estimates for expatriate salaries for 2000–2003.,GAB
EXP.TOT.USD.FTE,2.28818009747898,,,,2.33786516173099,2.35290012699087,0.742027977808513,,,1.88268598681722,,1.98401546125952,1.03708423639007,1.66499483305974,0.903129863194554,,,,2.06487502802767,2.86880990727082,0.808908295502683,,0.809318012344124,2.47561113982807,0.933394152795815,1.555408247681,0.646645711283595,,0.67400995667316,1.58391477619827,,,,1.75848828075185,,1.41958797822885,1.55555552339418,0.573138411990076,1.07896554411908,1.19875772754799,0.623606251671305,Includes estimates for expatriate salaries for 2000–2003.,GAB
EXP.TOT.ARI.AGGDP,0.215388963255882,,,,0.270649826131765,0.207224537804127,0.110768859323909,,,0.20325480693333,,0.216314189533296,0.093222869952876,0.132025380918594,0.106692508590574,,,,0.203872238984509,0.24734762552504,0.0856220120875363,,0.0876631950523794,0.225615179369628,0.11494326655241,0.14524355677638,0.0846581713662987,,0.100125230198042,0.199886861367242,,,,0.15026930331992,,0.187078512800857,0.135000968493761,0.0918177512103227,0.162309151043772,0.149864104144136,0.0971428273493228,,GAB
EXP.SALARIES.TOT.SHRE,,,,,,,,,,,,,,,,,,,,,,,,,,,70.485958331737,,70.485958331737,,,,,,,,,70.485958331737,66.8908498261824,60.3529310444703,70.485958331737,Shares are based on data for IRAF only.,GAB
EXP.OPERAT.TOT.SHRE,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5140416682629,,29.514041668263,,,,,,,,,29.5140416682629,8.26686721287184,11.8635588255158,29.5140416682629,Shares are based on data for IRAF only.,GAB
EXP.CAP.TOT.SHRE,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,24.8422829609456,27.7835101300137,0.0,Shares are based on data for IRAF only.,GAB
EXP.TOT.CONSTLCU.FTE,,,,,10.6734171767274,,14.4370456553115,,,10.1729246381312,,9.79806739035226,11.0702856121625,,11.3535362725061,,,,,,18.5196417469048,,11.1215904472128,,14.5356559976233,,8.63810007289826,,11.0588446030171,11.9611862807653,,,,,,12.4032561814212,,9.80406011567385,10.2044569565793,14.8760726208632,10.4803762146972,,LSO
EXP.TOT.PPP.FTE,,,,,2.72077071193157,,3.68016075221321,,,2.59318969284409,,2.49763448273424,2.82193681438433,,2.89414050398419,,,,,,4.72085912375941,,2.83501497766365,,3.70529760640088,,2.20194613364505,,2.81902037608887,3.04903713345178,,,,,,3.16172558349696,,2.49916209392657,2.60122762550355,3.7920735248373,2.67156246053481,,LSO
EXP.TOT.USD.FTE,,,,,1.46993843139256,,1.98826372970631,,,1.40101081384269,,1.34938563460789,1.52459498194178,,1.56360414128245,,,,,,2.55051711074825,,1.53166066179932,,2.00184430371526,,1.18963543363169,,1.523019331074,1.64728943955073,,,,,,1.70817111648479,,1.35021095016645,1.40535343120227,2.04872633492417,1.44335291297585,,LSO
EXP.TOT.ARI.AGGDP,,,,,1.22478396963359,,1.50840196173159,,,0.906101598860327,,0.958266578195876,0.93524809816003,,1.30949500196668,,,,,,1.60370489411338,,1.22987039517078,,1.73201230369465,,0.725700739691099,,0.863175922554442,1.40692587406864,,,,,,1.6391390536844,,0.916019119275426,1.02122331159526,1.42196613005919,0.973579519154791,,LSO
EXP.SALARIES.TOT.SHRE,,,,,,,,,,,,,75.3787570255122,,,,,,,,46.3968363560317,,,,,,80.0683671671236,,86.4313501281808,,,,,,,,,96.2293123296103,87.4781936320596,53.7093587764002,88.3076153599889,Shares are based on data for DAR only.,LSO
EXP.OPERAT.TOT.SHRE,,,,,,,,,,,,,6.11476365089613,,,,,,,,8.81586822873832,,,,,,19.9316328328764,,13.5686498718192,,,,,,,,,3.7706876703897,12.5218063679404,46.2906412235998,11.692384640011,Shares are based on data for DAR only.,LSO
EXP.CAP.TOT.SHRE,,,,,,,,,,,,,18.5064793235917,,,,,,,,44.78729541523,,,,,,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,Shares are based on data for DAR only.,LSO
EXP.TOT.CONSTLCU.FTE,17505.5501608544,,,,3728.02001956868,11755.4518771311,6952.29355786017,,,4073.95206625466,,2631.89561625629,4623.5204405598,6506.46266744557,4578.8225493716,,,,17110.7804234513,4271.14756092957,4569.80831964306,,4448.92405970742,3299.7559496938,7813.10576071036,2959.11606135768,5998.60661210788,,5178.8470606011,5157.86602411554,,,,6064.24599772821,,6500.95766928264,3847.32037446136,6037.96655130548,6007.84575026001,7931.29950961669,5365.86543173788,,BDI
EXP.TOT.PPP.FTE,41.1152031078418,,,,8.75598303887788,27.6099743859245,16.3288190928134,,,9.56847200553776,,6.18152082206451,10.859240654542,15.2816981830041,10.7542589283004,,,,40.1880092873099,10.0316241339205,10.7330872494475,,10.4491669582184,7.7501212376263,18.3506046541172,6.95006193832529,14.0888990608463,,12.1635336681513,12.1142556067028,,,,14.243065976302,,15.26876861978,9.03618321980213,14.1813435644209,14.110598981053,18.62820575478,12.6027828344746,,BDI
EXP.TOT.USD.FTE,13.8814688235321,,,,2.95622777916856,9.32178293395397,5.51299704314858,,,3.23054334634624,,2.08702820580587,3.66633749072997,5.15946416077753,3.63089316722655,,,,13.5684261740935,3.3869145021407,3.62374510573776,,3.52788687391225,2.61662495151787,6.19559985465586,2.34650593517508,4.75674685488121,,4.10669778173179,4.09006033811057,,,,4.80879726613432,,5.15509883322883,3.05083001342351,4.78795831432391,4.76407326319381,6.28932457770104,4.25499872997438,,BDI
EXP.TOT.ARI.AGGDP,1.37127073368967,,,,0.392729619711701,0.999510076279071,0.703165666035844,,,0.443045694285712,,0.29035729642483,0.39351619070127,0.666159326050422,0.481725597351711,,,,1.33735337159393,0.457965722535137,0.354949697218817,,0.479932532537322,0.334185442640967,0.899847050295075,0.27289474308822,0.497151462404281,,0.441259870559068,0.551697975339336,,,,0.653581864571431,,0.663148938772687,0.453678928924489,0.550797739518213,0.569985595320038,0.780378059563478,0.468445669912863,,BDI
EXP.SALARIES.TOT.SHRE,,,,,,,,,,,,,55.0483218994285,,,,,,,,59.8841988898869,,,,,,56.6660961956981,,47.8120459827838,,,,,,,,,25.7787487278299,25.778748728402,20.8288364428327,57.4648070899508,Shares are based on data for ISABU only.,BDI
EXP.OPERAT.TOT.SHRE,,,,,,,,,,,,,40.0469751576391,,,,,,,,39.2334679165264,,,,,,26.6324291490067,,36.9747896924426,,,,,,,,,65.0788463921828,65.0788463905573,48.5069603179641,27.4295625752322,Shares are based on data for ISABU only.,BDI
EXP.CAP.TOT.SHRE,,,,,,,,,,,,,4.90470294293232,,,,,,,,0.882333193586742,,,,,,16.7014746552952,,15.2131643247735,,,,,,,,,9.14240487998723,9.14240488104074,30.6642032392032,15.105630334817,Shares are based on data for ISABU only.,BDI
EXP.TOT.CONSTLCU.FTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.96,42.0589866650996,90.2724082205148,,,GNB
EXP.TOT.PPP.FTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.190653895907872,0.191103662193482,0.410171265972998,,,GNB
EXP.TOT.USD.FTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0889235288292935,0.0891333058447298,0.191309368324278,,,GNB
EXP.TOT.ARI.AGGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0181046236689046,0.0196286697540044,0.0451616689161435,,,GNB
EXP.SALARIES.TOT.SHRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0838894184938,100.0,48.024948024948,,Shares are based on data for INPA.,GNB
EXP.OPERAT.TOT.SHRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9161105815061,0.0,51.9750519750519,,Shares are based on data for INPA.,GNB
EXP.CAP.TOT.SHRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,Shares are based on data for INPA.,GNB
EXP.TOT.CONSTLCU.FTE,,,304.642096250082,285.103867633056,,,,,,,315.590511371173,,151.968986493895,,,,130.951948743667,,,,149.457093004477,,,,,,110.738139853338,,107.899165947387,,,,132.218591234063,,,,,133.211535,127.065203345645,122.61178118129,144.497883317978,,CPV
EXP.TOT.PPP.FTE,,,6.13017946638897,5.73702024987877,,,,,,,6.35048962834938,,3.05800535119764,,,,2.63508870623402,,,,3.00745961874592,,,,,,2.22833508379544,,2.1712076553865,,,,2.66057679826548,,,,,2.68055737074759,2.55687743102509,2.46726316745767,2.90766761441065,,CPV
EXP.TOT.USD.FTE,,,3.84051195041911,3.59420061847465,,,,,,,3.97853463220956,,1.91581766245389,,,,1.65086352238028,,,,1.88415113611679,,,,,,1.39603539599073,,1.36024548597191,,,,1.66683162291909,,,,,1.67934930332543,1.60186473878116,1.54572206758438,1.82163218584671,,CPV
EXP.TOT.ARI.AGGDP,,,3.06261090727908,2.7764342520162,,,,,,,3.50575144812623,,1.37586091562283,,,,1.33188966025332,,,,1.39017648114983,,,,,,1.16171629274867,,1.12249345955991,,,,1.54113983514671,,,,,1.52048574399817,1.39610712685476,1.32701560503801,1.52128177367028,,CPV
EXP.SALARIES.TOT.SHRE,,,,,,,,,,,,,66.9933619681971,,,,,,,,68.3841674334594,,,,,,80.7035071716819,,79.6534515590984,,,,,,,,,69.0367572147562,74.6246880548955,71.4833182137009,64.2729410820469,Shares are based on data for INIDA.,CPV
EXP.OPERAT.TOT.SHRE,,,,,,,,,,,,,11.0841979033849,,,,,,,,3.79032726431063,,,,,,3.39890777524275,,3.43030497849132,,,,,,,,,16.6123481724011,8.77712230682032,17.956197846051,3.44910865272843,Shares are based on data for INIDA.,CPV
EXP.CAP.TOT.SHRE,,,,,,,,,,,,,21.922440128418,,,,,,,,27.82550530223,,,,,,15.8975850530754,,16.9162434624103,,,,,,,,,14.3508946128426,16.5981896382841,10.5604839402479,32.2779502652246,Shares are based on data for INIDA.,CPV
EXP.TOT.CONSTLCU.FTE,,,700.637448578571,668.361013952588,,,,,,,797.908461785552,,1472.79597005457,,,,877.885706327739,,,,1566.85648223125,,,,,,827.2163058062,,909.437755467429,,,,807.715962955956,,,,,874.0048518,722.772845564747,653.197524836294,939.389988522702,,CAF
EXP.TOT.PPP.FTE,,,2.72874964147329,2.60304367244127,,,,,,,3.10758785937441,,5.73605005470819,,,,3.41907260489189,,,,6.10238443977368,,,,,,3.2217321561515,,3.54195733358053,,,,3.14578481181648,,,,,3.40395796832391,2.81495964453898,2.54398692979425,3.65861131115012,,CAF
EXP.TOT.USD.FTE,,,1.48482255380265,1.41642087446589,,,,,,,1.69096368219077,,3.1212157984465,,,,1.86045507424832,,,,3.32055308791839,,,,,,1.75307419011962,,1.92732160311621,,,,1.71174818202561,,,,,1.85223059189656,1.53173288774088,1.38428572285518,1.99079772941726,,CAF
EXP.TOT.ARI.AGGDP,,,0.250638604225107,0.195316658929276,,,,,,,0.299731865154005,,0.549468840593113,,,,0.305010151974945,,,,0.619935221761512,,,,,,0.316787258016062,,0.367213907919919,,,,0.28378925514913,,,,,0.202489835437378,0.175435673813032,0.161691081619723,0.211416379866661,,CAF
EXP.SALARIES.TOT.SHRE,,,,,,,,,,,,,16.2858446526973,,,,,,,,13.0431051743371,,,,,,31.8734793187348,,33.0728510209226,,,,,,,,,32.0886926473411,42.6707208919296,51.4488286066584,32.6274072698,Financial data excludes the higher education sector.,CAF
EXP.OPERAT.TOT.SHRE,,,,,,,,,,,,,4.7734372257906,,,,,,,,3.8900489116444,,,,,,6.81265206812652,,6.80615074363499,,,,,,,,,7.67901708581302,9.81882680856455,9.63316892725031,7.92618738002353,Financial data excludes the higher education sector.,CAF
EXP.CAP.TOT.SHRE,,,,,,,,,,,,,78.940718121512,,,,,,,,83.0668459140185,,,,,,61.3138686131387,,60.1209982354424,,,,,,,,,60.2322902668458,47.5104522995059,38.9180024660912,59.4464053501765,Financial data excludes the higher education sector.,CAF
EXP.TOT.CONSTLCU.FTE,,,,,71.2126076797492,,37.5455842889339,,,78.2269387737888,,91.2852754819759,,,42.7617620117825,,,,,154.112797158026,,,62.6828113081701,131.685886209298,41.6683481708908,94.4003987978629,,,,31.0440029121737,,,,45.0443082770077,,42.6916442316568,130.769508614417,17.015163,18.6477720081872,22.5685673044589,,Includes estimates for expatriate salaries for 2000–2003.,ERI
EXP.TOT.PPP.FTE,,,,,12.0046465400371,,6.32923695976372,,,13.1870855524858,,15.3883912157687,,,7.20855274236243,,,,,25.97952409633,,,10.5667383684983,22.1989135036789,7.02423079278689,15.913522306376,,,,5.23323459554347,,,,7.59333237644824,,7.19673265608829,22.0444353925384,2.86832661085382,3.14354324341285,3.80449027542227,,Includes estimates for expatriate salaries for 2000–2003.,ERI
EXP.TOT.USD.FTE,,,,,4.63171432063409,,2.44198922204448,,,5.08793097715699,,5.93725368988461,,,2.78125281377447,,,,,10.0235965631236,,,4.07693081679155,8.56493568840961,2.7101364663994,6.13986333644637,,,,2.01912214062918,,,,2.92971110744766,,2.77669230775004,8.50533389362062,1.10667726829268,1.2128632200447,1.46787429622497,,Includes estimates for expatriate salaries for 2000–2003.,ERI
